success,trial_type,time_elapsed,internal_node_id,view_history,rt,responses,correct,pid,revealed_states,num_clicks_accrued,state_rewards,trial_id,block,trial_index,score,simulation_mode,rewards,path,actions,action_times,queries,displayed_time,trial_time,stimulus,button_pressed
,mouselab-mdp,371175.0,0.0-3.0-1.0-0.0,,"[98842, 2627, 259]",,,2201,[],"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","['', -2, 4, -48, -24, -2, 4, 48, -24, 4, -4, 24, -48]",6.4750170697895e+18,training,0.0,38.0,"[None, None, None]","[-2, 4, 48]","['0', '0', '5', '6', '7']","['right', 'right', 'up']","[101509, 104628, 105380]","{'click': {'state': {'target': ['5', '6', '7', '8', '1', '2', '4', '9', '10', '11', '12', '3'], 'time': [9276, 10541, 11396, 38219, 41681, 43001, 43757, 46235, 47127, 47949, 49149, 50181]}, 'edge': {'target': [], 'time': []}}, 'mouseover': {'state': {'target': ['5', '1', '5', '6', '7', '8', '1', '1', '2', '4', '9', '10', '11', '12', '3', '3', '0', '0', '0', '0', '0', '0'], 'time': [5205, 7791, 8976, 10144, 11061, 35205, 40061, 40912, 42163, 43398, 45317, 46819, 47553, 48437, 49639, 49972, 60318, 60702, 68527, 74667, 98111, 98811]}, 'edge': {'target': [], 'time': []}}, 'mouseout': {'state': {'target': ['2', '1', '5', '1', '5', '6', '7', '8', '6', '7', '1', '1', '2', '4', '1', '1', '9', '10', '11', '10', '12', '9', '1', '3', '3', '0', '5', '0', '0', '1', '3', '10', '9', '0', '3', '1', '0', '0'], 'time': [1867, 2201, 7307, 8842, 10127, 11028, 11779, 39393, 39544, 39644, 40328, 42047, 43381, 44082, 44683, 45133, 46702, 47486, 48237, 48370, 49405, 49472, 49555, 49705, 50373, 60418, 60646, 62587, 68544, 68594, 68644, 72081, 74467, 76703, 97827, 98010, 98144, 99412]}, 'edge': {'target': [], 'time': []}}}",105.87,108292.0,,
,mouselab-mdp,385487.0,0.0-3.0-1.0-1.0,,"[3538, 949, 1274]",,,2201,[],"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","['', 2, 4, 24, 24, -4, -8, 24, 48, -4, -4, -24, -24]",7.794057713406285e+17,training,1.0,-32.0,"[None, None, None]","[-4, -4, -24]","['0', '0', '9', '10', '12']","['left', 'left', 'down']","[7343, 8791, 10567]","{'click': {'state': {'target': [], 'time': []}, 'edge': {'target': [], 'time': []}}, 'mouseover': {'state': {'target': [], 'time': []}, 'edge': {'target': [], 'time': []}}, 'mouseout': {'state': {'target': ['0'], 'time': [4136]}, 'edge': {'target': [], 'time': []}}}",13.81,14263.0,,
,mouselab-mdp,401751.0,0.0-3.0-1.0-2.0,,"[1597, 978, 1406]",,,2201,[],"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","['', -2, 4, -48, -24, -4, -8, -48, -24, -2, 4, -24, 24]",4.506983446382795e+18,training,2.0,-46.0,"[None, None, None]","[-2, 4, -48]","['0', '0', '1', '2', '3']","['up', 'up', 'right']","[8285, 9765, 11661]","{'click': {'state': {'target': [], 'time': []}, 'edge': {'target': [], 'time': []}}, 'mouseover': {'state': {'target': ['0'], 'time': [6850]}, 'edge': {'target': [], 'time': []}}, 'mouseout': {'state': {'target': ['0', '0'], 'time': [6449, 6883]}, 'edge': {'target': [], 'time': []}}}",15.69,16221.0,,
,mouselab-mdp,300789.0,0.0-3.0-1.0-0.0,,"[4035, 732, 538]",,,2345,[],"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","['', -2, 8, 48, 24, 4, 8, 48, 48, -4, 4, 24, 24]",8.067169575405887e+17,training,0.0,59.0,"[None, None, None]","[4, 8, 48]","['0', '0', '5', '6', '7']","['right', 'right', 'up']","[6145, 7373, 8409]","{'click': {'state': {'target': ['1'], 'time': [3055]}, 'edge': {'target': [], 'time': []}}, 'mouseover': {'state': {'target': ['1', '5'], 'time': [2919, 4217]}, 'edge': {'target': [], 'time': []}}, 'mouseout': {'state': {'target': ['2', '1', '1', '5'], 'time': [1092, 1196, 3738, 4328]}, 'edge': {'target': [], 'time': []}}}",9.11,11909.0,,
,mouselab-mdp,311171.0,0.0-3.0-1.0-1.0,,"[1178, 819, 368]",,,2345,[],"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","['', -4, 8, 48, -48, -4, -4, -48, 48, -2, 8, 24, 48]",-4.689310195682358e+18,training,1.0,30.0,"[None, None, None]","[-2, 8, 24]","['0', '0', '9', '10', '11']","['left', 'left', 'up']","[3887, 5204, 6072]","{'click': {'state': {'target': [], 'time': []}, 'edge': {'target': [], 'time': []}}, 'mouseover': {'state': {'target': ['0'], 'time': [2807]}, 'edge': {'target': [], 'time': []}}, 'mouseout': {'state': {'target': ['0', '0'], 'time': [2773, 3308]}, 'edge': {'target': [], 'time': []}}}",9.71,10361.0,,
,mouselab-mdp,323744.0,0.0-3.0-1.0-2.0,,"[859, 355, 634]",,,2345,[],"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","['', -2, 8, 24, -24, -4, -4, 24, -24, -2, -4, 48, -24]",1.164914541066255e+17,training,2.0,16.0,"[None, None, None]","[-4, -4, 24]","['0', '0', '5', '6', '7']","['right', 'right', 'up']","[2617, 3469, 4601]","{'click': {'state': {'target': [], 'time': []}, 'edge': {'target': [], 'time': []}}, 'mouseover': {'state': {'target': [], 'time': []}, 'edge': {'target': [], 'time': []}}, 'mouseout': {'state': {'target': [], 'time': []}, 'edge': {'target': [], 'time': []}}}",11.76,12551.0,,
,mouselab-mdp,334950.0,0.0-3.0-1.0-3.0,,"[1927, 816, 628]",,,2345,[],"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","['', 4, 8, 48, 48, -4, -8, -48, 24, 4, 8, 24, 24]",-5.73655695108881e+18,training,3.0,36.0,"[None, None, None]","[4, 8, 24]","['0', '0', '9', '10', '12']","['left', 'left', 'down']","[4112, 5425, 6549]","{'click': {'state': {'target': [], 'time': []}, 'edge': {'target': [], 'time': []}}, 'mouseover': {'state': {'target': [], 'time': []}, 'edge': {'target': [], 'time': []}}, 'mouseout': {'state': {'target': ['0', '0'], 'time': [2263, 10365]}, 'edge': {'target': [], 'time': []}}}",10.19,11184.0,,
,mouselab-mdp,346439.0,0.0-3.0-1.0-4.0,,"[678, 427, 305]",,,2345,[],"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","['', -2, 4, -48, -24, -4, -8, -48, -24, -2, 4, -24, 24]",4.506983446382795e+18,training,4.0,-22.0,"[None, None, None]","[-2, 4, -24]","['0', '0', '1', '2', '4']","['up', 'up', 'left']","[2144, 3074, 3875]","{'click': {'state': {'target': [], 'time': []}, 'edge': {'target': [], 'time': []}}, 'mouseover': {'state': {'target': [], 'time': []}, 'edge': {'target': [], 'time': []}}, 'mouseout': {'state': {'target': ['0', '0', '0'], 'time': [1347, 1444, 6625]}, 'edge': {'target': [], 'time': []}}}",10.47,11467.0,,
,mouselab-mdp,366264.0,0.0-3.0-1.0-5.0,,"[809, 614, 536]",,,2345,[],"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","['', 2, 4, 24, 48, 2, -4, -24, -48, -2, -8, 48, -48]",-7.082365920985033e+18,training,5.0,-50.0,"[None, None, None]","[2, -4, -48]","['0', '0', '5', '6', '8']","['right', 'right', 'down']","[2041, 3154, 4187]","{'click': {'state': {'target': [], 'time': []}, 'edge': {'target': [], 'time': []}}, 'mouseover': {'state': {'target': [], 'time': []}, 'edge': {'target': [], 'time': []}}, 'mouseout': {'state': {'target': ['0', '0', '1', '2'], 'time': [5901, 6623, 6657, 6685]}, 'edge': {'target': [], 'time': []}}}",18.23,19804.0,,
,mouselab-mdp,650447.0,0.0-3.0-1.0-0.0,,"[14676, 5951, 5215]",,,2329,[],"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","['', 4, 8, -24, 24, 4, -4, -24, 24, -4, 4, -24, 48]",2.948336531417193e+18,training,0.0,-26.0,"[None, None, None]","[4, -4, -24]","['0', '0', '5', '6', '7']","['right', 'right', 'up']","[16912, 23387, 29124]","{'click': {'state': {'target': ['9', '5'], 'time': [10744, 14557]}, 'edge': {'target': [], 'time': []}}, 'mouseover': {'state': {'target': ['9', '9', '0', '9', '5'], 'time': [3543, 5351, 5715, 10299, 14077]}, 'edge': {'target': [], 'time': []}}, 'mouseout': {'state': {'target': ['2', '1', '0', '9', '9', '0', '9', '5', '6', '7', '6', '6', '7', '5'], 'time': [1198, 1221, 1829, 3594, 5402, 10249, 11421, 18426, 23136, 27225, 27344, 27598, 32118, 32151]}, 'edge': {'target': [], 'time': []}}}",29.63,32915.0,,
,mouselab-mdp,665071.0,0.0-3.0-1.0-1.0,,"[6261, 678, 1440]",,,2329,[],"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","['', 2, -4, 48, -24, -2, 4, 48, -48, 2, 8, -48, 24]",-3.024950732778212e+17,training,1.0,-39.0,"[None, None, None]","[2, 8, -48]","['0', '0', '9', '10', '11']","['left', 'left', 'up']","[9239, 10432, 12391]","{'click': {'state': {'target': ['9'], 'time': [6894]}, 'edge': {'target': [], 'time': []}}, 'mouseover': {'state': {'target': ['1', '9'], 'time': [3985, 6110]}, 'edge': {'target': [], 'time': []}}, 'mouseout': {'state': {'target': ['0', '1', '0', '1', '9'], 'time': [2169, 2530, 3900, 5840, 7382]}, 'edge': {'target': [], 'time': []}}}",12.91,14543.0,,
,mouselab-mdp,677255.0,0.0-3.0-1.0-2.0,,"[3682, 1813, 1319]",,,2329,[],"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","['', -2, 4, 24, 24, 4, 8, -48, 24, -2, 8, -48, -24]",-9.08425462156937e+18,training,2.0,-19.0,"[None, None, None]","[-2, 8, -24]","['0', '0', '9', '10', '12']","['left', 'left', 'down']","[4958, 7270, 9101]","{'click': {'state': {'target': ['1'], 'time': [3648]}, 'edge': {'target': [], 'time': []}}, 'mouseover': {'state': {'target': ['9', '1', '9'], 'time': [2108, 3320, 4267]}, 'edge': {'target': [], 'time': []}}, 'mouseout': {'state': {'target': ['0', '9', '1'], 'time': [2038, 3235, 4146]}, 'edge': {'target': [], 'time': []}}}",11.28,12110.0,,
,mouselab-mdp,690469.0,0.0-3.0-1.0-3.0,,"[3968, 586, 1397]",,,2329,[],"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","['', -2, 4, -24, 48, -2, 4, -24, 48, 4, -8, 24, 48]",3.364858280464458e+17,training,3.0,-23.0,"[None, None, None]","[-2, 4, -24]","['0', '0', '5', '6', '7']","['right', 'right', 'up']","[5957, 7062, 8974]","{'click': {'state': {'target': ['1'], 'time': [4640]}, 'edge': {'target': [], 'time': []}}, 'mouseover': {'state': {'target': ['1'], 'time': [4371]}, 'edge': {'target': [], 'time': []}}, 'mouseout': {'state': {'target': ['1'], 'time': [5397]}, 'edge': {'target': [], 'time': []}}}",10.99,13085.0,,
,mouselab-mdp,704365.0,0.0-3.0-1.0-4.0,,"[1548, 936, 1249]",,,2329,[],"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","['', -4, -4, -24, 24, -4, -8, -48, -48, 2, -4, -24, 24]",-5.712514638697657e+18,training,4.0,22.0,"[None, None, None]","[2, -4, 24]","['0', '0', '9', '10', '12']","['left', 'left', 'down']","[4076, 5533, 7293]","{'click': {'state': {'target': [], 'time': []}, 'edge': {'target': [], 'time': []}}, 'mouseover': {'state': {'target': [], 'time': []}, 'edge': {'target': [], 'time': []}}, 'mouseout': {'state': {'target': ['0'], 'time': [752]}, 'edge': {'target': [], 'time': []}}}",11.53,13829.0,,
,mouselab-mdp,717467.0,0.0-3.0-1.0-5.0,,"[2509, 471, 728]",,,2329,[],"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","['', 2, 4, 24, 48, 2, -4, -24, -48, -2, -8, 48, -48]",-7.082365920985033e+18,training,5.0,53.0,"[None, None, None]","[2, 4, 48]","['0', '0', '1', '2', '4']","['up', 'up', 'left']","[4261, 5261, 6509]","{'click': {'state': {'target': ['1'], 'time': [3037]}, 'edge': {'target': [], 'time': []}}, 'mouseover': {'state': {'target': ['1', '2', '1'], 'time': [2389, 2445, 2694]}, 'edge': {'target': [], 'time': []}}, 'mouseout': {'state': {'target': ['0', '1', '2', '1', '0'], 'time': [2336, 2407, 2643, 12536, 12578]}, 'edge': {'target': [], 'time': []}}}",11.75,13026.0,,
,mouselab-mdp,727803.0,0.0-3.0-1.0-6.0,,"[2289, 633, 1077]",,,2329,[],"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","['', 2, -8, 48, -48, 4, -4, 48, 24, 2, -8, -48, -48]",8.638557165232621e+17,training,6.0,41.0,"[None, None, None]","[2, -8, 48]","['0', '0', '1', '2', '3']","['up', 'up', 'right']","[4360, 5511, 7105]","{'click': {'state': {'target': ['1'], 'time': [3115]}, 'edge': {'target': [], 'time': []}}, 'mouseover': {'state': {'target': ['1', '1'], 'time': [2552, 2886]}, 'edge': {'target': [], 'time': []}}, 'mouseout': {'state': {'target': ['1', '0', '1'], 'time': [1204, 2511, 2604]}, 'edge': {'target': [], 'time': []}}}",9.08,10265.0,,
,mouselab-mdp,737586.0,0.0-3.0-1.0-7.0,,"[2399, 1318, 1380]",,,2329,[],"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","['', -2, 8, 24, 48, -2, -8, 48, 48, 2, 4, 24, 48]",1.0137673368414092e+18,training,7.0,29.0,"[None, None, None]","[2, 4, 24]","['0', '0', '9', '10', '11']","['left', 'left', 'up']","[4216, 6049, 7937]","{'click': {'state': {'target': ['9'], 'time': [3071]}, 'edge': {'target': [], 'time': []}}, 'mouseover': {'state': {'target': ['9'], 'time': [2719]}, 'edge': {'target': [], 'time': []}}, 'mouseout': {'state': {'target': ['1', '0', '9'], 'time': [1384, 2679, 5646]}, 'edge': {'target': [], 'time': []}}}",8.82,9713.0,,
,mouselab-mdp,748097.0,0.0-3.0-1.0-8.0,,"[3237, 1185, 597]",,,2329,[],"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","['', 4, 8, -48, -48, -4, 8, -48, -24, 4, 4, 24, -24]",5.673770806327289e+18,training,8.0,-37.0,"[None, None, None]","[4, 8, -48]","['0', '0', '1', '2', '3']","['up', 'up', 'right']","[5186, 6898, 8019]","{'click': {'state': {'target': ['1'], 'time': [4277]}, 'edge': {'target': [], 'time': []}}, 'mouseover': {'state': {'target': ['1'], 'time': [3985]}, 'edge': {'target': [], 'time': []}}, 'mouseout': {'state': {'target': ['0'], 'time': [1576]}, 'edge': {'target': [], 'time': []}}}",9.95,10434.0,,
,mouselab-mdp,759161.0,0.0-3.0-1.0-9.0,,"[3186, 535, 545]",,,2329,[],"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","['', 2, 8, -48, -48, -4, 8, 24, 24, -2, 8, -24, 48]",-3.2359844448818867e+18,training,9.0,-39.0,"[None, None, None]","[2, 8, -48]","['0', '0', '1', '2', '4']","['up', 'up', 'left']","[5327, 6376, 7432]","{'click': {'state': {'target': ['9'], 'time': [3042]}, 'edge': {'target': [], 'time': []}}, 'mouseover': {'state': {'target': ['9', '0', '5'], 'time': [2725, 3794, 3854]}, 'edge': {'target': [], 'time': []}}, 'mouseout': {'state': {'target': ['1', '0', '0', '9', '0'], 'time': [1604, 1718, 1920, 3760, 3812]}, 'edge': {'target': [], 'time': []}}}",9.14,10991.0,,
,mouselab-mdp,769433.0,0.0-3.0-1.0-10.0,,"[1108, 540, 1108]",,,2329,[],"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","['', 4, -4, -48, 48, -4, 8, 48, -24, 2, 4, 24, 48]",-8.591125776345143e+18,training,10.0,-48.0,"[None, None, None]","[4, -4, -48]","['0', '0', '1', '2', '3']","['up', 'up', 'right']","[2692, 3748, 5378]","{'click': {'state': {'target': [], 'time': []}, 'edge': {'target': [], 'time': []}}, 'mouseover': {'state': {'target': [], 'time': []}, 'edge': {'target': [], 'time': []}}, 'mouseout': {'state': {'target': ['5', '0'], 'time': [964, 1203]}, 'edge': {'target': [], 'time': []}}}",9.59,10203.0,,
,mouselab-mdp,780647.0,0.0-3.0-1.0-11.0,,"[1875, 630, 1045]",,,2329,[],"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","['', -2, 4, -48, -24, -2, 4, 48, -24, 4, -4, 24, -48]",6.4750170697895e+18,training,11.0,23.0,"[None, None, None]","[4, -4, 24]","['0', '0', '9', '10', '11']","['left', 'left', 'up']","[3435, 4579, 6138]","{'click': {'state': {'target': ['5'], 'time': [2561]}, 'edge': {'target': [], 'time': []}}, 'mouseover': {'state': {'target': ['5', '0', '9'], 'time': [2259, 3147, 3248]}, 'edge': {'target': [], 'time': []}}, 'mouseout': {'state': {'target': ['0', '0', '5', '0'], 'time': [971, 2123, 3132, 3183]}, 'edge': {'target': [], 'time': []}}}",10.56,11089.0,,
,mouselab-mdp,792375.0,0.0-3.0-1.0-12.0,,"[2111, 907, 2598]",,,2329,[],"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","['', -2, -4, 48, 24, -2, -4, -48, -24, -4, -4, 24, 48]",-3.1773427201591757e+18,training,12.0,39.0,"[None, None, None]","[-4, -4, 48]","['0', '0', '9', '10', '12']","['left', 'left', 'down']","[3588, 5013, 8132]","{'click': {'state': {'target': ['1'], 'time': [2613]}, 'edge': {'target': [], 'time': []}}, 'mouseover': {'state': {'target': ['1', '1'], 'time': [2058, 2292]}, 'edge': {'target': [], 'time': []}}, 'mouseout': {'state': {'target': ['9', '0', '1'], 'time': [686, 1072, 2093]}, 'edge': {'target': [], 'time': []}}}",10.48,11659.0,,
,mouselab-mdp,801712.0,0.0-3.0-1.0-13.0,,"[2353, 598, 1224]",,,2329,[],"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","['', -4, 8, 24, 24, -2, -8, -48, -24, -4, -8, 24, 24]",5.782292848891635e+18,training,13.0,-59.0,"[None, None, None]","[-2, -8, -48]","['0', '0', '5', '6', '7']","['right', 'right', 'up']","[3835, 4962, 6699]","{'click': {'state': {'target': ['1'], 'time': [2708]}, 'edge': {'target': [], 'time': []}}, 'mouseover': {'state': {'target': ['1'], 'time': [2317]}, 'edge': {'target': [], 'time': []}}, 'mouseout': {'state': {'target': ['1', '0'], 'time': [1006, 2180]}, 'edge': {'target': [], 'time': []}}}",8.49,9267.0,,
,mouselab-mdp,814872.0,0.0-3.0-1.0-14.0,,"[1557, 508, 1896]",,,2329,[],"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","['', 4, -8, -24, -24, -4, 8, -24, 24, -2, -8, -48, -48]",3.457294074559537e+18,training,14.0,-29.0,"[None, None, None]","[4, -8, -24]","['0', '0', '1', '2', '3']","['up', 'up', 'right']","[4191, 5207, 7624]","{'click': {'state': {'target': ['1'], 'time': [3703]}, 'edge': {'target': [], 'time': []}}, 'mouseover': {'state': {'target': ['1'], 'time': [3206]}, 'edge': {'target': [], 'time': []}}, 'mouseout': {'state': {'target': ['1'], 'time': [1115]}, 'edge': {'target': [], 'time': []}}}",12.64,13088.0,,
,mouselab-mdp,825143.0,0.0-3.0-1.0-15.0,,"[3157, 529, 835]",,,2329,[],"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","['', -4, -4, -24, 24, -2, 4, 24, 24, 2, -8, 48, 48]",-3.858448030437114e+18,training,15.0,41.0,"[None, None, None]","[2, -8, 48]","['0', '0', '9', '10', '12']","['left', 'left', 'down']","[4515, 5546, 6898]","{'click': {'state': {'target': ['1'], 'time': [3753]}, 'edge': {'target': [], 'time': []}}, 'mouseover': {'state': {'target': ['1'], 'time': [3463]}, 'edge': {'target': [], 'time': []}}, 'mouseout': {'state': {'target': ['1', '0'], 'time': [779, 1392]}, 'edge': {'target': [], 'time': []}}}",9.36,10194.0,,
,mouselab-mdp,837853.0,0.0-3.0-1.0-16.0,,"[566, 502, 397]",,,2329,[],"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","['', 4, -8, 24, 24, 2, 4, -24, 24, 4, -4, 48, -48]",-7.876836446114166e+18,training,16.0,-48.0,"[None, None, None]","[4, -4, -48]","['0', '0', '9', '10', '12']","['left', 'left', 'down']","[2037, 3062, 3973]","{'click': {'state': {'target': [], 'time': []}, 'edge': {'target': [], 'time': []}}, 'mouseover': {'state': {'target': [], 'time': []}, 'edge': {'target': [], 'time': []}}, 'mouseout': {'state': {'target': ['1'], 'time': [1084]}, 'edge': {'target': [], 'time': []}}}",11.47,12643.0,,
,mouselab-mdp,847580.0,0.0-3.0-1.0-17.0,,"[2194, 446, 729]",,,2329,[],"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","['', -2, 4, 24, -48, 4, 8, 48, -24, 2, -4, 24, 48]",2.9113856902925153e+18,training,17.0,59.0,"[None, None, None]","[4, 8, 48]","['0', '0', '5', '6', '7']","['right', 'right', 'up']","[3142, 4101, 5349]","{'click': {'state': {'target': ['5'], 'time': [2239]}, 'edge': {'target': [], 'time': []}}, 'mouseover': {'state': {'target': ['1', '5'], 'time': [1406, 1966]}, 'edge': {'target': [], 'time': []}}, 'mouseout': {'state': {'target': ['0', '1', '5', '0', '0'], 'time': [600, 1880, 7998, 8593, 9393]}, 'edge': {'target': [], 'time': []}}}",7.95,9660.0,,
,mouselab-mdp,855956.0,0.0-3.0-1.0-18.0,,"[493, 1348, 414]",,,2329,[],"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","['', 2, -8, 48, -48, -2, 8, -48, 24, 2, 8, -24, -48]",-5.298439851260358e+18,training,18.0,30.0,"[None, None, None]","[-2, 8, 24]","['0', '0', '5', '6', '8']","['right', 'right', 'down']","[1441, 3313, 4240]","{'click': {'state': {'target': [], 'time': []}, 'edge': {'target': [], 'time': []}}, 'mouseover': {'state': {'target': [], 'time': []}, 'edge': {'target': [], 'time': []}}, 'mouseout': {'state': {'target': ['0', '0'], 'time': [627, 5677]}, 'edge': {'target': [], 'time': []}}}",7.95,8304.0,,
,mouselab-mdp,868682.0,0.0-3.0-1.0-19.0,,"[1816, 423, 666]",,,2329,[],"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","['', -2, 8, 24, -48, -4, 4, -48, -48, -4, 8, 24, 48]",6.73604779986745e+18,training,19.0,-49.0,"[None, None, None]","[-4, 4, -48]","['0', '0', '5', '6', '8']","['right', 'right', 'down']","[2884, 3827, 5005]","{'click': {'state': {'target': ['5'], 'time': [1875]}, 'edge': {'target': [], 'time': []}}, 'mouseover': {'state': {'target': ['0', '5'], 'time': [1405, 1475]}, 'edge': {'target': [], 'time': []}}, 'mouseout': {'state': {'target': ['0', '5'], 'time': [1442, 12245]}, 'edge': {'target': [], 'time': []}}}",11.07,12656.0,,
,mouselab-mdp,879009.0,0.0-3.0-2.0-0.0,,"[1401, 609, 2752]",,,2329,[],"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","['', -2, 4, -24, -24, -4, -8, 48, -24, 4, -8, -24, 24]",-5.123434937761383e+16,test,20.0,-28.0,"[None, None, None]","[4, -8, -24]","['0', '0', '9', '10', '11']","['left', 'left', 'up']","[2246, 3358, 6630]","{'click': {'state': {'target': [], 'time': []}, 'edge': {'target': [], 'time': []}}, 'mouseover': {'state': {'target': [], 'time': []}, 'edge': {'target': [], 'time': []}}, 'mouseout': {'state': {'target': ['0'], 'time': [9204]}, 'edge': {'target': [], 'time': []}}}",9.85,10254.0,,
,mouselab-mdp,887664.0,0.0-3.0-2.0-1.0,,"[1422, 416, 195]",,,2329,[],"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","['', 4, 4, 48, -24, 4, -4, -48, 48, 2, -8, 48, 24]",-8.580200434703876e+18,test,21.0,55.0,"[None, None, None]","[4, 4, 48]","['0', '0', '1', '2', '3']","['up', 'up', 'right']","[2355, 3283, 3987]","{'click': {'state': {'target': ['1'], 'time': [1925]}, 'edge': {'target': [], 'time': []}}, 'mouseover': {'state': {'target': ['1'], 'time': [1578]}, 'edge': {'target': [], 'time': []}}, 'mouseout': {'state': {'target': ['0'], 'time': [677]}, 'edge': {'target': [], 'time': []}}}",7.93,8586.0,,
,mouselab-mdp,898031.0,0.0-3.0-2.0-2.0,,"[2245, 504, 497]",,,2329,[],"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","['', -4, -4, 48, -24, -4, 4, -48, 48, -2, -8, 24, 48]",5.850565339829589e+18,test,22.0,37.0,"[None, None, None]","[-2, -8, 48]","['0', '0', '9', '10', '12']","['left', 'left', 'down']","[4404, 5421, 6437]","{'click': {'state': {'target': ['5'], 'time': [3175]}, 'edge': {'target': [], 'time': []}}, 'mouseover': {'state': {'target': ['0', '5'], 'time': [2809, 2876]}, 'edge': {'target': [], 'time': []}}, 'mouseout': {'state': {'target': ['1', '0', '0', '0'], 'time': [748, 833, 1091, 2842]}, 'edge': {'target': [], 'time': []}}}",9.16,10299.0,,
,mouselab-mdp,910568.0,0.0-3.0-2.0-3.0,,"[3643, 377, 567]",,,2329,[],"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","['', 2, 4, -24, 48, -2, -8, 48, 24, 4, 8, -48, -48]",-2.5975390318514273e+18,test,23.0,-20.0,"[None, None, None]","[2, 4, -24]","['0', '0', '1', '2', '3']","['up', 'up', 'right']","[5673, 6569, 7657]","{'click': {'state': {'target': ['5', '1'], 'time': [3589, 4797]}, 'edge': {'target': [], 'time': []}}, 'mouseover': {'state': {'target': ['9', '9', '0', '5', '1'], 'time': [2540, 2945, 3122, 3319, 4542]}, 'edge': {'target': [], 'time': []}}, 'mouseout': {'state': {'target': ['5', '0', '9', '9', '0', '5'], 'time': [1250, 2519, 2591, 3081, 3248, 4353]}, 'edge': {'target': [], 'time': []}}}",12.04,12464.0,,
,mouselab-mdp,921132.0,0.0-3.0-2.0-4.0,,"[590, 414, 968]",,,2329,[],"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","['', -2, -8, 24, 24, -2, -8, 24, -24, 4, -4, 24, -48]",7.419235085028046e+18,test,24.0,14.0,"[None, None, None]","[-2, -8, 24]","['0', '0', '1', '2', '4']","['up', 'up', 'left']","[1683, 2637, 4125]","{'click': {'state': {'target': [], 'time': []}, 'edge': {'target': [], 'time': []}}, 'mouseover': {'state': {'target': [], 'time': []}, 'edge': {'target': [], 'time': []}}, 'mouseout': {'state': {'target': ['1', '0', '0', '0'], 'time': [608, 714, 983, 5788]}, 'edge': {'target': [], 'time': []}}}",10.10,10495.0,,
