success,trial_type,time_elapsed,internal_node_id,view_history,rt,responses,correct,pid,revealed_states,num_clicks_accrued,state_rewards,trial_id,block,trial_index,score,simulation_mode,rewards,path,actions,action_times,queries,displayed_time,trial_time,stimulus,button_pressed
True,fullscreen,4812.0,0.0-0.0,,,,,2271,,,,,,,,,,,,,,,,,
True,fullscreen,788088.0,0.0-4.0,,,,,2271,,,,,,,,,,,,,,,,,
True,fullscreen,3157.0,0.0-0.0,,,,,2221,,,,,,,,,,,,,,,,,
True,fullscreen,790635.0,0.0-4.0,,,,,2221,,,,,,,,,,,,,,,,,
True,fullscreen,15813.0,0.0-0.0,,,,,2210,,,,,,,,,,,,,,,,,
True,fullscreen,653718.0,0.0-4.0,,,,,2210,,,,,,,,,,,,,,,,,
True,fullscreen,7912.0,0.0-0.0,,,,,2347,,,,,,,,,,,,,,,,,
True,fullscreen,682281.0,0.0-4.0,,,,,2347,,,,,,,,,,,,,,,,,
True,fullscreen,4735.0,0.0-0.0,,,,,2272,,,,,,,,,,,,,,,,,
True,fullscreen,982060.0,0.0-4.0,,,,,2272,,,,,,,,,,,,,,,,,
True,fullscreen,3298.0,0.0-0.0,,,,,2222,,,,,,,,,,,,,,,,,
True,fullscreen,652619.0,0.0-4.0,,,,,2222,,,,,,,,,,,,,,,,,
True,fullscreen,4952.0,0.0-0.0,,,,,2223,,,,,,,,,,,,,,,,,
True,fullscreen,788640.0,0.0-4.0,,,,,2223,,,,,,,,,,,,,,,,,
True,fullscreen,6657.0,0.0-0.0,,,,,2224,,,,,,,,,,,,,,,,,
True,fullscreen,829960.0,0.0-4.0,,,,,2224,,,,,,,,,,,,,,,,,
True,fullscreen,2329.0,0.0-0.0,,,,,2360,,,,,,,,,,,,,,,,,
True,fullscreen,900806.0,0.0-4.0,,,,,2360,,,,,,,,,,,,,,,,,
True,fullscreen,3061.0,0.0-0.0,,,,,2348,,,,,,,,,,,,,,,,,
True,fullscreen,922169.0,0.0-4.0,,,,,2348,,,,,,,,,,,,,,,,,
