success,trial_type,time_elapsed,internal_node_id,view_history,rt,responses,correct,pid,revealed_states,num_clicks_accrued,state_rewards,trial_id,block,trial_index,score,simulation_mode,rewards,path,actions,action_times,queries,displayed_time,trial_time,stimulus,button_pressed
,mouselab-mdp,203910,0.0-3.0-1.0-0.0,,"[10945, 524, 278]",,,1731,[],"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","['', -2, -8, 24, 24, 2, -4, 24, -48, -2, -4, -24, -48]",7.037128295931229e+18,training,0.0,6.0,"[None, None, None]","[-2, -8, 24]","['0', '0', '1', '2', '3']","['up', 'up', 'right']","[12409, 13432, 14201]","{'click': {'state': {'target': ['9', '2', '6', '12', '4', '3', '8', '7'], 'time': [3479, 4670, 5524, 6971, 8234, 9113, 9888, 10569]}, 'edge': {'target': [], 'time': []}}, 'mouseover': {'state': {'target': ['0', '9', '1', '2', '1', '5', '6', '5', '0', '10', '12', '4', '1', '3', '8', '7'], 'time': [2723, 2923, 4036, 4453, 5019, 5170, 5253, 6286, 6352, 6652, 6853, 8052, 8736, 9003, 9753, 10453]}, 'edge': {'target': [], 'time': []}}, 'mouseout': {'state': {'target': ['5', '0', '0', '9', '1', '2', '1', '5', '6', '5', '0', '9', '10', '12', '9', '4', '1', '3', '6', '8', '6', '7'], 'time': [420, 2336, 2742, 3905, 4170, 4986, 5053, 5220, 6257, 6320, 6386, 6503, 6719, 7303, 7836, 8620, 8869, 9406, 9637, 10253, 10386, 10937]}, 'edge': {'target': [], 'time': []}}}",14.74,16519.0,,
,mouselab-mdp,214335,0.0-3.0-1.0-1.0,,"[2117, 158, 155]",,,1731,[],"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","['', 2, -8, -24, 48, 4, 4, -48, 24, 2, -4, -24, 24]",1.466645676459689e+18,training,1.0,41.0,"[None, None, None]","[2, -8, 48]","['0', '0', '1', '2', '4']","['up', 'up', 'left']","[3231, 3888, 4544]","{'click': {'state': {'target': ['4'], 'time': [1723]}, 'edge': {'target': [], 'time': []}}, 'mouseover': {'state': {'target': ['0', '4'], 'time': [1324, 1637]}, 'edge': {'target': [], 'time': []}}, 'mouseout': {'state': {'target': ['0', '0', '4', '1', '9'], 'time': [1133, 1338, 2037, 6106, 9721]}, 'edge': {'target': [], 'time': []}}}",9.11,10345.0,,
,mouselab-mdp,225767,0.0-3.0-1.0-2.0,,"[1195, 176, 181]",,,1731,[],"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","['', -4, -4, 48, -48, -2, -8, 48, 48, -4, -4, -48, 48]",7.16068933233386e+18,training,2.0,39.0,"[None, None, None]","[-4, -4, 48]","['0', '0', '9', '10', '12']","['left', 'left', 'down']","[2036, 2747, 3420]","{'click': {'state': {'target': ['12'], 'time': [1309]}, 'edge': {'target': [], 'time': []}}, 'mouseover': {'state': {'target': ['0', '9', '12'], 'time': [975, 1003, 1152]}, 'edge': {'target': [], 'time': []}}, 'mouseout': {'state': {'target': ['0', '0', '9', '12'], 'time': [846, 985, 1035, 4421]}, 'edge': {'target': [], 'time': []}}}",9.84,11341.0,,
,mouselab-mdp,235517,0.0-3.0-1.0-3.0,,"[6151, 70, 75]",,,1731,[],"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","['', -2, 4, 24, 24, -4, 8, 48, 24, -4, 8, -48, -24]",-3.127342074357005e+18,training,3.0,46.0,"[None, None, None]","[-4, 8, 48]","['0', '0', '5', '6', '7']","['right', 'right', 'up']","[6858, 7426, 8003]","{'click': {'state': {'target': ['8', '3', '12', '11', '4', '7'], 'time': [1365, 2435, 3861, 4620, 5093, 6272]}, 'edge': {'target': [], 'time': []}}, 'mouseover': {'state': {'target': ['0', '8', '7', '3', '2', '4', '10', '12', '12', '10', '11', '4', '1', '5', '6', '7'], 'time': [870, 1071, 1970, 2303, 2904, 2953, 3303, 3354, 3741, 4305, 4420, 4970, 5496, 5554, 5671, 6141]}, 'edge': {'target': [], 'time': []}}, 'mouseout': {'state': {'target': ['0', '0', '8', '7', '3', '2', '4', '10', '12', '12', '10', '11', '4', '1', '5', '6', '7', '6'], 'time': [636, 970, 1837, 2187, 2887, 2937, 3255, 3320, 3475, 4172, 4354, 4887, 5476, 5504, 5571, 5705, 6554, 8770]}, 'edge': {'target': [], 'time': []}}}",8.71,9658.0,,
,mouselab-mdp,244591,0.0-3.0-1.0-4.0,,"[3461, 19, 21]",,,1731,[],"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","['', 2, -4, -24, -24, -4, 4, 24, -48, 4, 8, 48, 48]",-4.2504753121492997e+18,training,4.0,56.0,"[None, None, None]","[4, 8, 48]","['0', '0', '9', '10', '12']","['left', 'left', 'down']","[4185, 4713, 5232]","{'click': {'state': {'target': ['4', '7', '8', '12'], 'time': [1486, 2138, 2731, 3475]}, 'edge': {'target': [], 'time': []}}, 'mouseover': {'state': {'target': ['1', '2', '4', '7', '6', '8', '12', '10', '9'], 'time': [1090, 1156, 1459, 2006, 2457, 2541, 3390, 3790, 4123]}, 'edge': {'target': [], 'time': []}}, 'mouseout': {'state': {'target': ['0', '1', '2', '4', '7', '6', '8', '12', '10', '9'], 'time': [572, 1124, 1256, 1756, 2428, 2508, 3073, 3757, 3857, 6010]}, 'edge': {'target': [], 'time': []}}}",8.73,9017.0,,
,mouselab-mdp,254094,0.0-3.0-1.0-5.0,,"[2142, 59, 77]",,,1731,[],"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","['', -2, 8, 48, 24, 4, 8, 48, 48, -4, 4, 24, 24]",8.067169575405887e+17,training,5.0,52.0,"[None, None, None]","[-2, 8, 48]","['0', '0', '1', '2', '3']","['up', 'up', 'right']","[3151, 3727, 4311]","{'click': {'state': {'target': ['12', '3'], 'time': [1808, 2403]}, 'edge': {'target': [], 'time': []}}, 'mouseover': {'state': {'target': ['9', '12', '9', '1', '3', '2'], 'time': [1426, 1743, 2060, 2142, 2242, 2759]}, 'edge': {'target': [], 'time': []}}, 'mouseout': {'state': {'target': ['0', '9', '12', '9', '1', '3', '2', '5'], 'time': [878, 1442, 1993, 2092, 2176, 2742, 2942, 5192]}, 'edge': {'target': [], 'time': []}}}",9.01,9423.0,,
,mouselab-mdp,263187,0.0-3.0-1.0-6.0,,"[1127, 98, 90]",,,1731,[],"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","['', 4, 8, 48, 48, -4, -8, -48, 24, 4, 8, 24, 24]",-5.73655695108881e+18,training,6.0,59.0,"[None, None, None]","[4, 8, 48]","['0', '0', '1', '2', '3']","['up', 'up', 'right']","[1720, 2319, 2911]","{'click': {'state': {'target': ['3'], 'time': [1116]}, 'edge': {'target': [], 'time': []}}, 'mouseover': {'state': {'target': ['1', '3'], 'time': [864, 998]}, 'edge': {'target': [], 'time': []}}, 'mouseout': {'state': {'target': ['0', '1', '3', '8', '5'], 'time': [791, 913, 1382, 7548, 7764]}, 'edge': {'target': [], 'time': []}}}",8.59,9019.0,,
,mouselab-mdp,273887,0.0-3.0-1.0-7.0,,"[1809, 77, 19]",,,1731,[],"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","['', -4, -8, 48, -48, -2, -8, 48, 24, -2, 8, 24, -24]",6.221411054408101e+18,training,7.0,35.0,"[None, None, None]","[-4, -8, 48]","['0', '0', '1', '2', '3']","['up', 'up', 'right']","[2525, 3102, 3623]","{'click': {'state': {'target': ['3'], 'time': [1927]}, 'edge': {'target': [], 'time': []}}, 'mouseover': {'state': {'target': ['3'], 'time': [1768]}, 'edge': {'target': [], 'time': []}}, 'mouseout': {'state': {'target': ['0', '3', '7'], 'time': [1121, 8651, 8935]}, 'edge': {'target': [], 'time': []}}}",9.72,10622.0,,
,mouselab-mdp,284078,0.0-3.0-1.0-8.0,,"[2435, 75, 107]",,,1731,[],"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","['', 2, -4, 48, -48, 2, -8, 24, -24, -4, -8, 24, -24]",-8.977351099475699e+18,training,8.0,43.0,"[None, None, None]","[2, -4, 48]","['0', '0', '1', '2', '3']","['up', 'up', 'right']","[3153, 3743, 4360]","{'click': {'state': {'target': ['12', '4', '3'], 'time': [1220, 1893, 2495]}, 'edge': {'target': [], 'time': []}}, 'mouseover': {'state': {'target': ['9', '10', '12', '9', '4', '2', '3'], 'time': [968, 1000, 1067, 1617, 1784, 2210, 2283]}, 'edge': {'target': [], 'time': []}}, 'mouseout': {'state': {'target': ['0', '9', '10', '12', '9', '4', '2', '3', '6'], 'time': [532, 985, 1017, 1534, 1634, 2168, 2250, 2684, 5251]}, 'edge': {'target': [], 'time': []}}}",8.72,10096.0,,
,mouselab-mdp,293215,0.0-3.0-1.0-9.0,,"[4134, 51, 64]",,,1731,[],"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","['', 2, 4, -24, 24, 4, -8, -48, 48, 2, 4, -48, -24]",-6.74953611421507e+18,training,9.0,39.0,"[None, None, None]","[4, -8, 48]","['0', '0', '5', '6', '8']","['right', 'right', 'down']","[4883, 5434, 6018]","{'click': {'state': {'target': ['3', '12', '4', '7', '8'], 'time': [1260, 2090, 2712, 3663, 4255]}, 'edge': {'target': [], 'time': []}}, 'mouseover': {'state': {'target': ['1', '3', '9', '12', '4', '1', '7', '6', '8'], 'time': [995, 1111, 1745, 2028, 2561, 3128, 3587, 4012, 4132]}, 'edge': {'target': [], 'time': []}}, 'mouseout': {'state': {'target': ['0', '1', '3', '9', '12', '4', '1', '7', '6', '8'], 'time': [628, 1028, 1679, 1762, 2396, 3066, 3161, 3994, 4061, 4583]}, 'edge': {'target': [], 'time': []}}}",8.75,9043.0,,
,mouselab-mdp,305430,0.0-3.0-1.0-10.0,,"[1065, 21, 418]",,,1731,[],"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","['', -4, 8, 48, -48, -4, -4, -48, 48, -2, 8, 24, 48]",-4.689310195682358e+18,training,10.0,51.0,"[None, None, None]","[-4, 8, 48]","['0', '0', '1', '2', '3']","['up', 'up', 'right']","[1793, 2304, 3240]","{'click': {'state': {'target': ['3'], 'time': [1184]}, 'edge': {'target': [], 'time': []}}, 'mouseover': {'state': {'target': ['3', '1'], 'time': [1082, 1466]}, 'edge': {'target': [], 'time': []}}, 'mouseout': {'state': {'target': ['0', '3', '1'], 'time': [798, 1435, 1517]}, 'edge': {'target': [], 'time': []}}}",9.73,12145.0,,
,mouselab-mdp,646241,0.0-3.0-1.0-11.0,,"[3337, 20, 34]",,,1731,[],"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","['', -2, 8, 24, -48, -4, 4, -48, -48, -4, 8, 24, 48]",6.73604779986745e+18,training,11.0,48.0,"[None, None, None]","[-4, 8, 48]","['0', '0', '9', '10', '12']","['left', 'left', 'down']","[4319, 4870, 5440]","{'click': {'state': {'target': ['4', '8', '7', '12'], 'time': [1601, 2422, 2965, 3686]}, 'edge': {'target': [], 'time': []}}, 'mouseover': {'state': {'target': ['1', '2', '4', '1', '5', '8', '6', '7', '5', '12', '10', '11', '9'], 'time': [1197, 1298, 1548, 1964, 2031, 2265, 2765, 2849, 3248, 3531, 3900, 4015, 4314]}, 'edge': {'target': [], 'time': []}}, 'mouseout': {'state': {'target': ['1', '2', '4', '1', '5', '8', '6', '7', '5', '12', '10', '11', '9', '5'], 'time': [1264, 1364, 1931, 1998, 2083, 2733, 2797, 3222, 3265, 3867, 3965, 4231, 4547, 6682]}, 'edge': {'target': [], 'time': []}}}",337.98,340738.0,,
,mouselab-mdp,655725,0.0-3.0-1.0-12.0,,"[5319, 698, 138]",,,1731,[],"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","['', 2, -4, -24, -48, 4, -8, 48, -48, 2, -8, 48, -48]",2.735284467270542e+18,training,12.0,40.0,"[None, None, None]","[4, -8, 48]","['0', '0', '5', '6', '7']","['right', 'right', 'up']","[6081, 7280, 7920]","{'click': {'state': {'target': ['3', '12', '4', '7'], 'time': [1947, 3109, 4167, 5005]}, 'edge': {'target': [], 'time': []}}, 'mouseover': {'state': {'target': ['1', '3', '1', '9', '12', '12', '4', '4', '1', '6', '6', '7', '6', '8'], 'time': [1330, 1463, 2596, 2647, 2680, 2948, 3663, 3996, 4481, 4598, 4815, 4897, 5247, 5430]}, 'edge': {'target': [], 'time': []}}, 'mouseout': {'state': {'target': ['0', '1', '3', '1', '9', '12', '12', '4', '4', '1', '6', '6', '7', '6', '8'], 'time': [1247, 1347, 2565, 2614, 2663, 2730, 3496, 3779, 4431, 4498, 4680, 4864, 5202, 5297, 5680]}, 'edge': {'target': [], 'time': []}}}",8.76,9415.0,,
,mouselab-mdp,665966,0.0-3.0-1.0-13.0,,"[2405, 39, 23]",,,1731,[],"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","['', -2, 4, 24, -48, 4, 8, 48, -24, 2, -4, 24, 48]",2.9113856902925153e+18,training,13.0,43.0,"[None, None, None]","[2, -4, 48]","['0', '0', '9', '10', '12']","['left', 'left', 'down']","[3244, 3820, 4371]","{'click': {'state': {'target': ['3', '4', '12'], 'time': [1440, 2167, 2736]}, 'edge': {'target': [], 'time': []}}, 'mouseover': {'state': {'target': ['1', '3', '2', '4', '10', '12'], 'time': [1062, 1329, 1979, 2029, 2513, 2595]}, 'edge': {'target': [], 'time': []}}, 'mouseout': {'state': {'target': ['8', '0', '0', '1', '3', '2', '4', '10'], 'time': [365, 479, 663, 1113, 1629, 1996, 2379, 2546]}, 'edge': {'target': [], 'time': []}}}",9.84,10187.0,,
,mouselab-mdp,675071,0.0-3.0-1.0-14.0,,"[2408, 130, 89]",,,1731,[],"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","['', -2, 8, 24, 48, 2, 4, -24, 24, 4, 8, 48, 24]",2.790125680448452e+18,training,14.0,52.0,"[None, None, None]","[-2, 8, 48]","['0', '0', '1', '2', '4']","['up', 'up', 'left']","[3100, 3732, 4339]","{'click': {'state': {'target': ['12', '4'], 'time': [1079, 1845]}, 'edge': {'target': [], 'time': []}}, 'mouseover': {'state': {'target': ['9', '12', '9', '4', '2', '3'], 'time': [832, 965, 1432, 1582, 2048, 2149]}, 'edge': {'target': [], 'time': []}}, 'mouseout': {'state': {'target': ['12', '9', '0', '9', '12', '9', '4', '2', '3'], 'time': [132, 498, 816, 849, 1382, 1465, 1999, 2098, 2501]}, 'edge': {'target': [], 'time': []}}}",8.69,9044.0,,
,mouselab-mdp,684255,0.0-3.0-1.0-15.0,,"[2348, 3, 73]",,,1731,[],"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","['', 2, 8, -48, -48, -4, 8, 24, 24, -2, 8, -24, 48]",-3.2359844448818867e+18,training,15.0,52.0,"[None, None, None]","[-2, 8, 48]","['0', '0', '9', '10', '12']","['left', 'left', 'down']","[3145, 3667, 4258]","{'click': {'state': {'target': ['3', '12'], 'time': [1330, 2245]}, 'edge': {'target': [], 'time': []}}, 'mouseover': {'state': {'target': ['3', '1', '9', '12', '12', '9', '9'], 'time': [1209, 1577, 1627, 1676, 2109, 2526, 2827]}, 'edge': {'target': [], 'time': []}}, 'mouseout': {'state': {'target': ['0', '0', '3', '1', '9', '12', '12', '9', '9'], 'time': [458, 993, 1543, 1594, 1644, 1843, 2476, 2576, 2909]}, 'edge': {'target': [], 'time': []}}}",8.80,9105.0,,
,mouselab-mdp,694446,0.0-3.0-1.0-16.0,,"[4550, 54, 68]",,,1731,[],"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","['', -2, 8, -24, -24, -2, 4, -48, 24, -4, -8, 48, -48]",5.44134319392284e+18,training,16.0,30.0,"[None, None, None]","[-4, -8, 48]","['0', '0', '9', '10', '11']","['left', 'left', 'up']","[5304, 5857, 6441]","{'click': {'state': {'target': ['7', '12', '4', '3', '8', '11'], 'time': [1386, 2096, 2709, 3520, 4087, 4863]}, 'edge': {'target': [], 'time': []}}, 'mouseover': {'state': {'target': ['5', '7', '6', '5', '12', '4', '1', '3', '8', '9', '11', '9'], 'time': [968, 1151, 1667, 1751, 1884, 2634, 3018, 3468, 3968, 4554, 4784, 5152]}, 'edge': {'target': [], 'time': []}}, 'mouseout': {'state': {'target': ['0', '5', '7', '6', '5', '12', '4', '1', '3', '8', '9', '11', '9'], 'time': [900, 984, 1584, 1734, 1768, 2334, 2951, 3051, 3717, 4368, 4635, 5104, 5217]}, 'edge': {'target': [], 'time': []}}}",9.76,10121.0,,
,mouselab-mdp,705493,0.0-3.0-1.0-17.0,,"[2248, 5, 43]",,,1731,[],"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","['', 2, 4, 24, 48, 2, -4, -24, -48, -2, -8, 48, -48]",-7.082365920985033e+18,training,17.0,51.0,"[None, None, None]","[2, 4, 48]","['0', '0', '1', '2', '4']","['up', 'up', 'left']","[3046, 3566, 4118]","{'click': {'state': {'target': ['3', '12', '4'], 'time': [1238, 1768, 2455]}, 'edge': {'target': [], 'time': []}}, 'mouseover': {'state': {'target': ['3', '1', '12', '10', '4', '5'], 'time': [1157, 1456, 1656, 2024, 2356, 2706]}, 'edge': {'target': [], 'time': []}}, 'mouseout': {'state': {'target': ['0', '3', '1', '12', '10', '4', '5', '8'], 'time': [926, 1423, 1473, 1990, 2056, 2623, 2723, 4724]}, 'edge': {'target': [], 'time': []}}}",8.80,10973.0,,
,mouselab-mdp,716750,0.0-3.0-1.0-18.0,,"[2951, 74, 43]",,,1731,[],"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","['', -2, 8, 24, 48, 2, -4, 48, -48, 2, 8, 24, -48]",4.460497769895528e+18,training,18.0,51.0,"[None, None, None]","[-2, 8, 48]","['0', '0', '1', '2', '4']","['up', 'up', 'left']","[4521, 5089, 5641]","{'click': {'state': {'target': ['3', '12', '4'], 'time': [2751, 3335, 4007]}, 'edge': {'target': [], 'time': []}}, 'mouseover': {'state': {'target': ['0', '1', '3', '1', '12', '4', '1'], 'time': [2334, 2512, 2629, 3013, 3246, 3829, 4229]}, 'edge': {'target': [], 'time': []}}, 'mouseout': {'state': {'target': ['0', '0', '1', '3', '1', '12', '4', '1'], 'time': [2164, 2429, 2562, 2962, 3029, 3679, 4179, 4263]}, 'edge': {'target': [], 'time': []}}}",10.57,11202.0,,
,mouselab-mdp,726101,0.0-3.0-1.0-19.0,,"[2233, 510, 130]",,,1731,[],"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","['', -2, 8, -24, 48, 2, -4, 48, 24, -2, 8, -24, -24]",7.530597343457169e+17,training,19.0,51.0,"[None, None, None]","[-2, 8, 48]","['0', '0', '1', '2', '4']","['up', 'up', 'left']","[3187, 4204, 4844]","{'click': {'state': {'target': ['3', '12', '4'], 'time': [1357, 1954, 2604]}, 'edge': {'target': [], 'time': []}}, 'mouseover': {'state': {'target': ['3', '1', '9', '12', '10', '11', '4', '1'], 'time': [1286, 1668, 1719, 1868, 2219, 2320, 2435, 2802]}, 'edge': {'target': [], 'time': []}}, 'mouseout': {'state': {'target': ['5', '3', '1', '9', '12', '10', '11', '4', '1'], 'time': [690, 1602, 1685, 1735, 2186, 2272, 2385, 2770, 2852]}, 'edge': {'target': [], 'time': []}}}",8.96,9259.0,,
,mouselab-mdp,736414,0.0-3.0-2.0-0.0,,"[3523, 76, 102]",,,1731,[],"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","['', 2, 4, 24, 24, -4, -8, 24, 48, -4, -4, -24, -24]",7.794057713406285e+17,test,20.0,31.0,"[None, None, None]","[-4, -8, 48]","['0', '0', '5', '6', '8']","['right', 'right', 'down']","[4272, 4855, 5463]","{'click': {'state': {'target': ['3', '12', '4', '7', '8'], 'time': [1113, 1846, 2457, 3191, 3626]}, 'edge': {'target': [], 'time': []}}, 'mouseover': {'state': {'target': ['3', '1', '9', '12', '12', '10', '4', '5', '6', '7', '6', '8'], 'time': [969, 1336, 1419, 1469, 1802, 2152, 2402, 2786, 2869, 3036, 3403, 3486]}, 'edge': {'target': [], 'time': []}}, 'mouseout': {'state': {'target': ['3', '1', '9', '12', '12', '10', '4', '5', '6', '7', '6', '8', '8'], 'time': [1286, 1354, 1436, 1536, 2119, 2202, 2652, 2836, 2919, 3370, 3452, 4019, 4169]}, 'edge': {'target': [], 'time': []}}}",9.75,10255.0,,
,mouselab-mdp,747655,0.0-3.0-2.0-1.0,,"[2741, 97, 115]",,,1731,[],"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","['', -2, 4, -24, 48, -2, 4, -24, 48, 4, -8, 24, 48]",3.364858280464458e+17,test,21.0,48.0,"[None, None, None]","[-2, 4, 48]","['0', '0', '1', '2', '4']","['up', 'up', 'left']","[3946, 4555, 5170]","{'click': {'state': {'target': ['3', '4'], 'time': [2289, 3126]}, 'edge': {'target': [], 'time': []}}, 'mouseover': {'state': {'target': ['1', '3', '2', '4', '4', '11'], 'time': [1438, 2153, 2571, 2621, 3020, 3520]}, 'edge': {'target': [], 'time': []}}, 'mouseout': {'state': {'target': ['8', '0', '1', '3', '2', '4', '4', '11', '9', '4'], 'time': [686, 786, 1487, 2558, 2604, 2738, 3386, 3821, 5323, 10692]}, 'edge': {'target': [], 'time': []}}}",10.21,11162.0,,
,mouselab-mdp,757077,0.0-3.0-2.0-2.0,,"[1092, 79, 89]",,,1731,[],"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","['', -4, 4, 48, 48, -4, -4, 24, 48, -4, -8, -48, -24]",1.0106246541947454e+17,test,22.0,47.0,"[None, None, None]","[-4, 4, 48]","['0', '0', '1', '2', '3']","['up', 'up', 'right']","[2128, 2727, 3321]","{'click': {'state': {'target': ['3'], 'time': [1442]}, 'edge': {'target': [], 'time': []}}, 'mouseover': {'state': {'target': ['3'], 'time': [1279]}, 'edge': {'target': [], 'time': []}}, 'mouseout': {'state': {'target': ['1', '0', '0', '3'], 'time': [563, 662, 1058, 4166]}, 'edge': {'target': [], 'time': []}}}",9.04,9343.0,,
,mouselab-mdp,766149,0.0-3.0-2.0-3.0,,"[1904, 37, 69]",,,1731,[],"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","['', -4, -4, -24, 48, 4, 8, 24, -24, -2, 8, 24, 48]",-2.851190945072683e+17,test,23.0,52.0,"[None, None, None]","[-2, 8, 48]","['0', '0', '9', '10', '12']","['left', 'left', 'down']","[2545, 3098, 3697]","{'click': {'state': {'target': ['3', '12'], 'time': [1094, 1830]}, 'edge': {'target': [], 'time': []}}, 'mouseover': {'state': {'target': ['0', '3', '1', '9', '12', '10', '10'], 'time': [776, 975, 1425, 1525, 1709, 2125, 2513]}, 'edge': {'target': [], 'time': []}}, 'mouseout': {'state': {'target': ['0', '0', '3', '1', '9', '12', '10', '10'], 'time': [649, 792, 1380, 1475, 1575, 2091, 2192, 2625]}, 'edge': {'target': [], 'time': []}}}",8.64,8977.0,,
,mouselab-mdp,776422,0.0-3.0-2.0-4.0,,"[1693, 444, 65]",,,1731,[],"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","['', -2, 8, 24, 48, -2, -8, 48, 48, 2, 4, 24, 48]",1.0137673368414092e+18,test,24.0,52.0,"[None, None, None]","[2, 4, 48]","['0', '0', '9', '10', '12']","['left', 'left', 'down']","[2572, 3533, 4139]","{'click': {'state': {'target': ['3', '12'], 'time': [1302, 1941]}, 'edge': {'target': [], 'time': []}}, 'mouseover': {'state': {'target': ['3', '1', '9', '12', '10', '11'], 'time': [1170, 1620, 1704, 1803, 2187, 2288]}, 'edge': {'target': [], 'time': []}}, 'mouseout': {'state': {'target': ['3', '1', '9', '12', '10', '11', '9'], 'time': [1537, 1654, 1738, 2154, 2237, 2487, 2937]}, 'edge': {'target': [], 'time': []}}}",9.88,10212.0,,
,mouselab-mdp,785553,0.0-3.0-2.0-5.0,,"[1242, 34, 32]",,,1731,[],"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","['', 2, 8, 48, 48, -4, -8, 24, 48, 4, 4, 48, 24]",4.610111718856282e+17,test,25.0,57.0,"[None, None, None]","[2, 8, 48]","['0', '0', '1', '2', '3']","['up', 'up', 'right']","[2006, 2542, 3088]","{'click': {'state': {'target': ['3'], 'time': [1270]}, 'edge': {'target': [], 'time': []}}, 'mouseover': {'state': {'target': ['3', '1', '9', '12'], 'time': [1186, 1503, 1587, 1770]}, 'edge': {'target': [], 'time': []}}, 'mouseout': {'state': {'target': ['0', '3', '1', '9'], 'time': [953, 1470, 1536, 1620]}, 'edge': {'target': [], 'time': []}}}",8.77,9041.0,,
,mouselab-mdp,796198,0.0-3.0-2.0-6.0,,"[912, 9, 19]",,,1731,[],"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","['', -2, -4, 48, 24, -2, -4, -48, -24, -4, -4, 24, 48]",-3.1773427201591757e+18,test,26.0,41.0,"[None, None, None]","[-2, -4, 48]","['0', '0', '1', '2', '3']","['up', 'up', 'right']","[2051, 2570, 3113]","{'click': {'state': {'target': ['3'], 'time': [1512]}, 'edge': {'target': [], 'time': []}}, 'mouseover': {'state': {'target': ['3', '1'], 'time': [1320, 1820]}, 'edge': {'target': [], 'time': []}}, 'mouseout': {'state': {'target': ['12', '0', '3', '1'], 'time': [436, 1176, 1773, 1904]}, 'edge': {'target': [], 'time': []}}}",10.14,10568.0,,
,mouselab-mdp,806254,0.0-3.0-2.0-7.0,,"[978, 71, 3]",,,1731,[],"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","['', 2, -8, 48, -48, -2, 8, -48, 24, 2, 8, -24, -48]",-5.298439851260358e+18,test,27.0,41.0,"[None, None, None]","[2, -8, 48]","['0', '0', '1', '2', '3']","['up', 'up', 'right']","[1691, 2265, 2794]","{'click': {'state': {'target': ['3'], 'time': [1129]}, 'edge': {'target': [], 'time': []}}, 'mouseover': {'state': {'target': ['3', '1'], 'time': [1039, 1490]}, 'edge': {'target': [], 'time': []}}, 'mouseout': {'state': {'target': ['0', '3', '1', '0'], 'time': [823, 1428, 1607, 3980]}, 'edge': {'target': [], 'time': []}}}",9.71,9993.0,,
,mouselab-mdp,815294,0.0-3.0-2.0-8.0,,"[4025, 7, 35]",,,1731,[],"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","['', -4, -8, -48, 24, 2, -8, -48, 48, 2, -8, -24, 24]",-3.537338363954668e+18,test,28.0,37.0,"[None, None, None]","[2, -8, 48]","['0', '0', '5', '6', '8']","['right', 'right', 'down']","[4702, 5223, 5797]","{'click': {'state': {'target': ['3', '12', '4', '7', '8'], 'time': [1113, 1776, 2491, 3358, 3909]}, 'edge': {'target': [], 'time': []}}, 'mouseover': {'state': {'target': ['1', '3', '1', '9', '12', '4', '1', '7', '6', '8', '0', '9', '9'], 'time': [854, 1070, 1454, 1504, 1604, 2355, 2905, 3271, 3621, 3771, 4205, 4255, 4537]}, 'edge': {'target': [], 'time': []}}, 'mouseout': {'state': {'target': ['0', '1', '3', '1', '9', '12', '4', '1', '7', '6', '8', '0', '9'], 'time': [754, 887, 1404, 1487, 1538, 2087, 2872, 2937, 3589, 3689, 4154, 4238, 4287]}, 'edge': {'target': [], 'time': []}}}",8.68,8965.0,,
